address,suburb,postcode,state,Country,shortid,latitude,longitude,status
19 Omar Street,Wyndham Vale,3024,VIC,Australia,SUD9K,-37.8675088,144.6286546,cached
23 Numbat Drive,Beveridge,3753,VIC,Australia,MRTK5,-37.4775816,144.9621775,cached
"8-12 White Hart Dr, Rouse Hill, NSW, 2165",Rouse Hill,2165,NSW,Australia,9665,-33.6911508,150.9274642,cached
64 Artemis Drive,Cranbourne,3977,VIC,Australia,WZ9EM,-38.12825470000001,145.3121274,cached
17-15 Mary Street caboolture,Caboolture,4510,QLD,Australia,U6Z2H,-27.0869437,152.9627591,cached
100 Magill Road,Norwood,5967,SA,Australia,8966,-34.9156188,138.6294555,cached
100 Magill Road,Norwood,5967,SA,Australia,8967,-34.9156188,138.6294555,cached
10 Avaward Street Wyndham Vale,Wyndham Vale,3024,VIC,Australia,8996,-37.8520726,144.5984857,cached
14 Skypac Drive Truganina 3029,Truganina,3029,VIC,Australia,8997,-37.8308785,144.7216099,cached
darley,Darley,3340,VIC,Australia,X1HB5,-37.647516,144.4295492,cached
8B Eugene Cresent Christies Downs,Christie Downs,5164,SA,Australia,9107,-35.1255033,138.4870172,cached
98 Fairview Road,Cabramatta,2166,NSW,Australia,MSF3L,-33.8937583,150.9480296,cached
20 Springfield Road,Boronia,3155,VIC,Australia,8YI2E,-37.866889,145.2775289,cached
97 Status Street Tarneit 3029,Tarneit,3029,VIC,Australia,9006,-37.8362006,144.6722205,cached
darley,Darley,3340,VIC,Australia,XSYJR,-37.647516,144.4295492,cached
10 Waratah Street Beveridge 3753,Beveridge,3753,VIC,Australia,9018,-37.4784129,144.9611518,cached
52 Adelaide St,Fremantle,6160,WA,Australia,3170,-32.0523469,115.7481353,cached
21 Babina Avenue,Melton South,3338,VIC,Australia,U3XA5,-37.7185068,144.5672008,cached
Drive,Lara,3212,VIC,Australia,TEHNI,-38.0229202,144.3964232,cached
1 Davies Street,East Cannington,6107,WA,Australia,1731,-32.0122937,115.9484396,cached
12 Neikah Place,Windale,2306,NSW,Australia,6233,-32.9862697,151.6805205,cached
82 Modesto Drive,Tarneit,3029,VIC,Australia,7431,-37.821766,144.6622173,cached
24 Champion Street,Doncaster East,3109,VIC,Australia,603,-37.7871653,145.1514366,cached
248 Unley Rd,Hyde Park,5000,SA,Australia,CLZQS,-34.9532851,138.6074636,cached
Holland Court,Flemington,3031,VIC,Australia,ZPU61,-37.7876329,144.9346666,cached
70 Marriott Boulevard,Weir Views,3338,VIC,Australia,9230,-37.7196021,144.5570679,cached
24 Old Dayboro Road,Petrie,4502,QLD,Australia,YFNXT,-27.2695341,152.9749062,cached
118 Cairnlea Drive,Cairnlea,3026,VIC,Australia,PP8XN,-37.7574237,144.7910777,cached
24 Berrigan St,Nollamara,6061,WA,Australia,7533,-31.8819801,115.846757,cached
Evelyne street cranbourne,Cranbourne,3977,VIC,Australia,AFP16,-38.0979502,145.2708153,cached
3 Emba place,Spearwood,6163,WA,Australia,5143,-32.0971786,115.7784168,cached
"33 Gail Crescent, Murray Bridge, SA",Murray Bridge,5253,SA,Australia,F1WUV,-35.136468,139.2789547,cached
"2 King Court, Murray Bridge",Murray Bridge,5253,SA,Australia,G98XJ,-35.1328271,139.2523573,cached
28 Ballard Road,Smithfield Plains,5114,SA,Australia,6174,-34.6741603,138.6806661,cached
31-69 McLister Street,Spotswood,3015,VIC,Australia,QHGYZ,-37.8314466,144.8837403,cached
17 Stepney Street,Armadale,6112,WA,Australia,9506,-32.161213,116.009388,cached
4 Branch Street,Mambourin,3024,VIC,Australia,UUWSN,-37.8935814,144.5926882,cached
71 Light Square,Adelaide,5000,SA,Australia,1413,-34.9257349,138.5925465,cached
Boxer Drive,Wyndham Vale,3024,VIC,Australia,9BWIT,-37.8664198,144.6216346,cached
Lot 504 Sunflower Drive,Beveridge,3753,VIC,Australia,QNQPC,-37.4790082,144.9618583,cached
17 Myrtle Grove,Blackburn,3130,VIC,Australia,9TMXJ,-37.8233124,145.1434096,cached
451 Beach Road,Duncraig,6023,WA,Australia,GGQVW,-31.8454848,115.7831309,cached
Lot 2503 Cobungra Road,Weir Views,3338,VIC,Australia,A2LL6,-37.7402382,144.574195,cached
105 Royal Parade,Reservoir,3073,VIC,Australia,A6Q95,-37.7114162,145.0160668,cached
9 Farmington Road,Wyndham Vale,3024,VIC,Australia,AKPQ5,-37.867415,144.6264853,cached
60 Marriott boulevard,Weir Views,3338,VIC,Australia,AM4K5,-37.719687,144.5577524,cached
3 brooksby Circuit,Harkness,3337,VIC,Australia,852,-37.6560049,144.566603,cached
15 Quinny Drive,Bedfordale,6112,WA,Australia,RQ6X3,-32.1349809,115.9073346,cached
701/15 FOURTH STREET,BOWDEN,5007,SA,Australia,3465,-34.9054349,138.5783095,cached
52 Adelaide St,Fremantle,6160,WA,Australia,TAQ1Q,-32.0523469,115.7481353,cached
Lot 1041 Garrison Loop,Clyde North,3978,VIC,Australia,D1KZW,-38.0985025,145.3859301,cached
78 Barrabool Boulevard,Mambourin,3024,VIC,Australia,DALAR,-37.89121859999999,144.5949343,cached
Lot 4/56 Hillier Road,Evanston,5116,SA,Australia,4462,-34.6159052,138.7317938,cached
63 Moreton Crescent,Bundoora,3083,VIC,Australia,DT3XG,-37.7073741,145.0604034,cached
23 Reserve Parade,Findon,5023,SA,Australia,5347,-34.8927248,138.5293737,cached
Rocky Daisy,Cranbourne West,3977,VIC,Australia,7863,-38.1180424,145.2486155,cached
2-4 Dunstan Parade,Campbellfield,3061,VIC,Australia,7354,-37.6717731,144.9494714,cached
9 ILIAD GROVE MODBURY NORTH SA,Modbury North,5092,SA,Australia,5D28T,-34.8270383,138.6918825,cached
29 Fuchsia Drive,Rockbank,3335,VIC,Australia,YWAUL,-37.7408888,144.6538677,cached
52 Karkalla Drive Inverloch,Inverloch,3996,VIC,Australia,TAL83,-38.6326573,145.7492282,cached
1160 Riverwood Drive,Junction Village,3977,VIC,Australia,GSEW3,-38.1324789,145.2863721,cached
East terrace Wallaroo,Wallaroo,5556,SA,Australia,7EZ5W,-33.9397937,137.6352165,cached
-,Armidale,2350,NSW,Australia,975,-30.5035714,151.6523371,cached
21 Meath Avenue,Salisbury Downs,5108,SA,Australia,8433,-34.7692275,138.6276693,cached
7B Inverleigh court Meadow Heights,Meadow Heights,3048,VIC,Australia,FVLC6,-37.6581622,144.9175927,cached
Lot 2051 Benson Drive,Werribee,3030,VIC,Australia,ILC5W,-37.9078625,144.596827,cached
21 Reserve Parade,Findon,5023,SA,Australia,8703,-34.8926822,138.529536,cached
34 Quinlan Avenue,St Marys,5042,SA,Australia,8728,-35.0056247,138.5798417,cached
6 Donegal Street,Salisbury Downs,5108,SA,Australia,GUM54,-34.7763742,138.6252753,cached
9 Teeside Way,Keysborough,3173,VIC,Australia,IX2I1,-38.0058225,145.1545666,cached
1/2 Elaine Street,Evanston,5116,SA,Australia,HNYET,-34.6082814,138.7341331,cached
17 Farrier Road,Wyndham Vale,3024,VIC,Australia,JBAE2,-37.8635331,144.6185023,cached
52 Lehmann Ave,Liverpool,2170,NSW,Australia,2077,-33.9166099,150.9076254,cached
61 Scenery Drive,Clyde North,3978,VIC,Australia,JKNSW,-38.096294,145.3553138,cached
Unit 3/108 Tarleton Street,East Devonport,7310,TAS,Australia,HG37D,-41.1810491,146.3711972,cached
8 Avoca Close,West Hoxton,2171,NSW,Australia,K7LZ3,-33.9271347,150.8451985,cached
Unit 2/225 Andrew Street,Albury,2640,NSW,Australia,2149,-36.0721175,146.9384698,cached
371 Rocky Point Road,Sans Souci,2219,NSW,Australia,2235,-33.9920784,151.131798,cached
Lot 272 Cottingley St,Mount Barker,5251,SA,Australia,MI8GK,-35.0896207,138.8918853,cached
"51 Kapinka Parade, Riverlea Park",Riverlea Park,5120,SA,Australia,BSLIL,-34.6498051,138.5310412,cached
312 Drummond St S,Ballarat,3350,VIC,Australia,KMUYD,-37.5678952,143.8457519,cached
15 Mavis Street,Coffs Harbour,2450,NSW,Australia,2219,-30.2877202,153.1068591,cached
23 Braemore Terrace,Campbelltown,5074,SA,Australia,DRCHW,-34.8806844,138.6665357,cached
1/14 Bamboo Court,Doveton,3177,VIC,Australia,1056,-37.9883421,145.2325664,cached
Pickett Street,Dandenong,3175,VIC,Australia,1444,-37.9858683,145.2075533,cached
102/7 Windsor Terrace,Williamstown,3016,VIC,Australia,1917,-37.8656845,144.9092977,cached
Ararat Street,Tarneit,3029,VIC,Australia,1955,-37.8413869,144.6430469,cached
6 Gurr Street,Prospect,5082,SA,Australia,F57D7,-34.8785975,138.5836578,cached
15b Law Street,Newborough,3825,VIC,Australia,78DK7,-38.1862547,146.293821,cached
Artemis Drive,Cranbourne East,3977,VIC,Australia,N2TQP,-38.1279095,145.311096,cached
36 Bowline Close,Corlette,2314,NSW,Australia,1078,-32.7253189,152.1136958,cached
102A Chum Street,Golden Square,3555,VIC,Australia,N3VTL,-36.7637698,144.2488004,cached
15-19 Hill Street,Stawell,3380,VIC,Australia,1L1F5,-37.0680374,142.7856674,cached
Sumac Street,Brookfield,3338,VIC,Australia,1NB4L,-37.6903722,144.5447788,cached
1A-a Haigh Street,Moe,3825,VIC,Australia,1NHGL,-38.173646,146.2678364,cached
44 Unison Road,Strathtulloh,3338,VIC,Australia,N9GGD,-37.7302603,144.6144653,cached
Wyndham vale,Wyndham Vale,3024,VIC,Australia,1U5B4,-37.8892516,144.6213448,cached
9 Gertrude Street,St Albans,3021,VIC,Australia,2037,-37.7407547,144.7951493,cached
499 Rowley Road,Forrestdale,6061,WA,Australia,5521,-32.17981820000001,115.9006944,cached
1/65 Albenca Street,Mentone,3194,VIC,Australia,2302,-37.975635,145.0747141,cached
3/65 Albenca St,Mentone,3194,VIC,Australia,2366,-37.975635,145.0747141,cached
9 Francis Street,Dandenong,3175,VIC,Australia,NNLKT,-37.9951455,145.2055989,cached
"Bentick Street, Wallan",Wallan,3212,VIC,Australia,2455,-37.4108333,144.9811517,cached
20 Amaroo way newborough,Newborough,3823,VIC,Australia,P1Z1I,-38.1772943,146.2759339,cached
On application,Freshwater,2096,NSW,Australia,WCC8Q,-33.7738038,151.2889461,cached
2 Hheyson street,West Kempsey,2315,NSW,Australia,17V8Y,-31.0616367,152.8143097,cached
90 Station Lake Road,Highton,3212,VIC,Australia,2475,-38.0248543,144.409873,cached
Prosperity Way,Roxburgh Park,3064,VIC,Australia,2490,-37.625751,144.9183386,cached
Brooksby Circuit,Melton West,3337,VIC,Australia,2522,-37.6557939,144.5664068,cached
Hampton Street,Brighton,3186,VIC,Australia,PSBI3,-37.9062725,145.0080699,cached
Colac,Colac,3212,VIC,Australia,PY1WQ,-36.2154626,147.8518325,cached
"Gunbar Way, Nowra",Nowra,2541,NSW,Australia,1L5YR,-34.8944259,150.6100729,cached
Balmain Way,Ellenbrook,6055,WA,Australia,DQF6I,-31.7616224,115.7688987,cached
7 Hay Street,Gorokan,2263,NSW,Australia,3909,-33.257003,151.5108658,cached
"87 Lansdowne,",Tarneit,3029,VIC,Australia,2530,-37.8530291,144.6526441,cached
3 Elsey Road,Reservoir,3073,VIC,Australia,2538,-37.7056087,145.0144179,cached
151 High Street,Taree,2430,NSW,Australia,2CX1G,-31.9116839,152.4494042,cached
"52 View St,",Clayton,3168,VIC,Australia,2611,-37.9235734,145.1102727,cached
Sorrenberg Street,Point Cook,3030,VIC,Australia,2650,-37.9168317,144.7843961,cached
1A-a Haigh Street,Moe,3825,VIC,Australia,2693G,-38.173646,146.2678364,cached
17 Ironstone Street Cranbourne East,Cranbourne East,3977,VIC,Australia,R58QM,-38.1313123,145.3132684,cached
Waratah St,Beveridge,3753,VIC,Australia,FY98K,-37.4782382,144.9613398,cached
"Lot 916, Possum Drive",Beveridge,3753,VIC,Australia,RB62R,-37.4798721,144.9585925,cached
6 Mortlake Road,Tarneit,3029,VIC,Australia,2812,-37.8564054,144.6480997,cached
76B Gray Street,Swan Hill,3585,VIC,Australia,2867,-35.3466404,143.5481358,cached
"Buckland St, Fernhill NSW 2519, Australia",Mount Druitt,3939,NSW,Australia,4MRP6,-34.3832597,150.8828449,cached
Carwarp Street,Macleod,3085,VIC,Australia,2916,-37.7272303,145.0720005,cached
18 Numbat,Beveridge,3753,VIC,Australia,RXRE7,-37.4778043,144.9617126,cached
30 & 32 Underdown Road,Elizabeth South,5112,SA,Australia,PMML3,-34.7359108,138.6612543,cached
Eden Street,Heidelberg Heights,3081,VIC,Australia,2918,-37.751005,145.0472145,cached
3 Botanic Drive,Kew,3101,VIC,Australia,2923,-37.7962236,145.029841,cached
108 Tower Road,Werribee,3030,VIC,Australia,2927,-37.9067043,144.6749158,cached
25 Westward Ho Drive,Sunbury,3429,VIC,Australia,2933,-37.5787035,144.7461665,cached
1/5 Windsor Place,Melton West,3337,VIC,Australia,2987,-37.6712229,144.5541139,cached
1/1 Link Avenue,Kilmore,3764,VIC,Australia,2994,-37.302375,144.9607402,cached
11 Mountain Ash Drive,Sunbury,3429,VIC,Australia,SVP5K,-37.5920711,144.7255487,cached
28 Ambrose Avenue Traralgon Vic,Traralgon,3844,VIC,Australia,2BFQ1,-38.1988188,146.5240546,cached
19 Davis Street,Belmont,3216,VIC,Australia,I94MY,-38.1833063,144.3310081,cached
108 Pier St,Altona,3018,VIC,Australia,2GQYT,-37.8662848,144.8311642,cached
drive,Cranbourne East,3977,VIC,Australia,T4XKC,-38.1033891,145.3071234,cached
350 Macaulay Road,Kensington,3031,VIC,Australia,2J6CZ,-37.7936233,144.9349294,cached
108 Pier St,Altona,3018,VIC,Australia,TAE2I,-37.8662848,144.8311642,cached
27 Tolhurst Street,Tarneit,3029,VIC,Australia,2RZF7,-37.8261557,144.6820072,cached
2/71 Yarrowee Street,Sebastopol,3356,VIC,Australia,2VMFE,-37.5894222,143.8431896,cached
"11 Arna Street,",Blackburn,3130,VIC,Australia,3053,-37.8289471,145.1505253,cached
"1/23 Hanke Road,",Doncaster,3108,VIC,Australia,CS9WT,-37.7912386,145.1251828,cached
63 Kellogg Drive,Piara Waters,6112,WA,Australia,2259,-32.1303939,115.9146233,cached
53 Louvre Road,Bonnie Brook,3335,VIC,Australia,UP942,-37.7099214,144.6899395,cached
"10 Biala Court, Mooroolbark",Mooroolbark,3138,VIC,Australia,1071,-37.7689881,145.3194252,cached
8 Palmerston Road,Lysterfield,3156,VIC,Australia,3344,-37.90979120000001,145.2779326,cached
6 Babar Drive,Officer,3809,VIC,Australia,JLNZJ,-38.072191,145.405441,cached
9 Volero Street,Clyde,3978,VIC,Australia,34L2Q,-38.1378334,145.3672235,cached
24-26 Pendle Street,Box Hill,3128,VIC,Australia,N3FRL,-37.81720019999999,145.1356013,cached
26 Figtree Boulevard,Wadalba,2259,NSW,Australia,6XUU7,-33.2652988,151.4638634,cached
160 Whitehorse Road,Blackburn,3130,VIC,Australia,3590,-37.8179796,145.155529,cached
20 Hollybrook Street,Melton South,3338,VIC,Australia,VFTV4,-37.7167126,144.5775913,cached
46 Flycatcher Rd,Sunbury,3429,VIC,Australia,VH1H2,-37.60095099999999,144.7578911,cached
Wayside Avenue,Epping,3076,VIC,Australia,3717,-37.6170561,144.9949645,cached
Aberfeldy Crescent,Cranbourne South,3977,VIC,Australia,3721,-38.1307055,145.2315193,cached
24 Berrigan St,Nollamara,6061,WA,Australia,3L776,-31.8819801,115.846757,cached
"Duckett Street, Brunswick",Brunswick,3056,VIC,Australia,3747,-37.763294,144.9610202,cached
23 Weeroona Avenue,Hamlyn Heights,3215,VIC,Australia,3895,-38.1269703,144.3243249,cached
Plateau Cres,Hampton Park,3976,VIC,Australia,WR65K,-38.0469575,145.2667669,cached
23 Weeroona Avenue,Hamlyn Heights,3215,VIC,Australia,3897,-38.1269703,144.3243249,cached
12 Price Place,Warrnambool,3280,VIC,Australia,3899,-38.3663746,142.4758664,cached
361B Bay Road,Cheltenham,3192,VIC,Australia,3996,-37.9559325,145.0425294,cached
361A Bay Road,Cheltenham,3192,VIC,Australia,3997,-37.9559325,145.0425294,cached
8 Henley Street,Como,6152,WA,Australia,5525,-32.005509,115.8575367,cached
28 Bondi Avenue,Frankston,3199,VIC,Australia,3998,-38.1611031,145.1373894,cached
Lot 42 Cordyline St,Cranbourne East,3977,VIC,Australia,XTLE9,-38.1033891,145.3071234,cached
Melton,Kurunjang,3337,VIC,Australia,XUAEP,-37.6661536,144.5953137,cached
Lot 1431 Steamboat Avenue,Winter Valley,3350,VIC,Australia,XYK4Q,-37.5859917,143.7990008,cached
Lot 5219 Dalgety Street,Mickleham,3064,VIC,Australia,Y8KG2,-37.5190909,144.9089226,cached
Lot 286 Fawcett Rd,Lucas,3350,VIC,Australia,YAGYZ,-37.5582835,143.7791037,cached
Lot 10 Benson Close,Delacombe,3356,VIC,Australia,3I21X,-37.5852479,143.8089997,cached
46 Palmdale crescent,Mambourin,3024,VIC,Australia,3IAJW,-37.894716,144.5889506,cached
Lot 322 44 Canyon Circuit,Bonnie Brook,3335,VIC,Australia,3VVYH,-37.7145153,144.6872722,cached
21 Hall Street,Mandurah,6210,WA,Australia,6935,-32.5256468,115.7256085,cached
5/212 Carr Place,Leederville,6007,WA,Australia,6947,-31.9371564,115.843175,cached
Cameron way,Pakenham,3810,VIC,Australia,3X7I5,-38.077628,145.4972638,cached
314 Palmerston Street,Buninyong,3357,VIC,Australia,4111,-37.64653819999999,143.8863941,cached
37 Whatley Street,Carrum,3197,VIC,Australia,4232,-38.0796864,145.1302333,cached
72 Creswick Road,Footscray,3011,VIC,Australia,ZPA8R,-37.7960911,144.8907093,cached
10 Eshal Crescent,Wyndham Vale,3024,VIC,Australia,QV4HH,-37.8681702,144.6283072,cached
Lot 42 Cordyline Street,Cranbourne East,3977,VIC,Australia,ZQTKI,-38.1033891,145.3071234,cached
20 The Spinnaker,Port Macquarie,2444,NSW,Australia,8628,-31.4318209,152.8864951,cached
Clarkson,Clarkson,6030,WA,Australia,7134,-31.6897363,115.7193865,cached
draper street,Ocean Grove,3226,VIC,Australia,2714,-38.2644655,144.5271934,cached
26 Ardgower Road,Noble Park,3174,VIC,Australia,4364,-37.9548408,145.1753319,cached
45 - 55 Dudley Street,West Melbourne,3003,VIC,Australia,4377,-37.809996,144.9509588,cached
71 Taylors Lane,Rowville,3178,VIC,Australia,1584,-37.916427,145.245805,cached
423/31 Edgewater Boulevard,Maribyrnong,3032,VIC,Australia,1757,-37.7847823,144.8930494,cached
24 Berrigan St,Nollamara,6061,WA,Australia,7579,-31.8819801,115.846757,cached
Ballarat,Ballarat,3350,VIC,Australia,18V1R,-37.5691087,143.8563224,cached
45-55 Dudley Street,West Melbourne,3003,VIC,Australia,4378,-37.809996,144.9509588,cached
72 Dare Street,Ocean Grove,3226,VIC,Australia,4483,-38.2689922,144.5219435,cached
60 Hamish Road,Darley,3340,VIC,Australia,46M82,-37.6622716,144.432625,cached
24 Snell Grove,Pascoe Vale,3044,VIC,Australia,4809,-37.7183554,144.9318702,cached
"268 Adderley St, West Melbourne VIC 3003",West Melbourne,3003,VIC,Australia,4881,-37.8074151,144.9434218,cached
98 Sumac Street,Brookfield,3337,VIC,Australia,JMQAE,-37.6904018,144.5437632,cached
105-113 Pier Street,Altona,3018,VIC,Australia,2GF2K,-37.8659907,144.8305745,cached
"2 Augusta Street, Glen Huntly",Glen Huntly,3163,VIC,Australia,4D7CQ,-37.8895932,145.0390143,cached
6 John Street,Frankston,3199,VIC,Australia,4DMDD,-38.1410253,145.1358557,cached
38 Thorburn Way,Shenton Park,6008,WA,Australia,8708,-31.9566244,115.8022982,cached
"Unit 4, 51 Watson Ave",California Gully,3556,VIC,Australia,4JJDI,-36.7267142,144.2500097,cached
57 Hurricane Drive,Raby,2566,NSW,Australia,659,-34.0215918,150.8159588,cached
"77 Erskine Road, Winter Valley",Winter Valley,3358,VIC,Australia,4MH3D,-37.5701272,143.7984953,cached
5 McNab Ct,Dandenong,3175,VIC,Australia,5016,-37.9702683,145.205964,cached
9 Gertrude Street,St Albans,3021,VIC,Australia,5116,-37.7407547,144.7951493,cached
456 Queen Street,Melbourne,3000,VIC,Australia,5117,-37.8077714,144.9582881,cached
1/85 Diane Crescent,Croydon,3136,VIC,Australia,5251,-37.78276580000001,145.3021758,cached
22 Rutherglen Street,Noble Park,3174,VIC,Australia,530,-37.97876460000001,145.1750784,cached
8 Beischer Street,Strathdale,3550,VIC,Australia,5301,-36.7578498,144.3079483,cached
9 Nelson Avenue,Newcomb,3174,VIC,Australia,2968,-38.1727295,144.3947206,cached
85 Market St,South Melbourne,3205,VIC,Australia,2958,-37.8302106,144.9578535,cached
8 Polaris Drive,Doncaster East,3109,VIC,Australia,534,-37.7806374,145.1662379,cached
8 Woolway Court,Delacombe,3356,VIC,Australia,5345,-37.5863992,143.817537,cached
"Muriel Court, Reservoir, Vic 3073",Reservoir,3073,VIC,Australia,5407,-37.700481,145.0283916,cached
37A Campbell Street,Ararat,3377,VIC,Australia,541,-37.2769677,142.9392899,cached
12 Price Place,Warrnambool,3280,VIC,Australia,3901,-38.3663746,142.4758664,cached
3/115-117 Baillie Street,Horsham,3401,VIC,Australia,5522,-36.711971,142.2037039,cached
21 Purvis Street,Hamilton Hill,6163,WA,Australia,2YHK1,-32.0861923,115.7933596,cached
"Lot 408 Walsh Road,",Oran Park,2569,NSW,Australia,EYM5P,-34.0188338,150.7591055,cached
"1-6, 104 Burges Street",Geraldton,6530,WA,Australia,3475,-28.7841507,114.6012656,cached
Mickleham,Mickleham,3064,VIC,Australia,5541,-37.5346231,144.9057665,cached
6-8 Stradbroke Street,Norlane,3214,VIC,Australia,559,-38.098995,144.363644,cached
15 Catspaw Way,High Wycombe,6057,WA,Australia,3647C,-31.9340756,116.016625,cached
Plateau Cres,Hampton Park,3976,VIC,Australia,P4J8C,-38.0469575,145.2667669,cached
17 Newport Street,Ridgewood,6030,WA,Australia,39Z1G,-31.6644471,115.7263252,cached
Bentley,Bentley,6102,WA,Australia,F9WAP,-32.0081988,115.9005477,cached
2/24 Hereford Road,Mount Evelyn,3796,VIC,Australia,5596,-37.7829092,145.3835999,cached
19 Orange Grove,Balaclava,3183,VIC,Australia,5650,-37.8677382,144.9970661,cached
2 / 11 Garden Crescent,Echuca,3654,VIC,Australia,5673,-36.1388921,144.7446913,cached
21 Bauhinia Road,Forrestfield,6058,WA,Australia,KM5MQ,-31.9863266,116.0039699,cached
361 Bay Road,Chelthenham,3192,VIC,Australia,3304,-37.9559325,145.0425294,cached
12 Porter Road,Heidelberg Heights,3081,VIC,Australia,3350,-37.7435208,145.0573052,cached
15 Moxaic Avenue,The Ponds,2769,NSW,Australia,7K9II,-33.7181591,150.905611,cached
2 Greenfields Terrace,Bundoora,3083,VIC,Australia,L2KRQ,-37.6803619,145.08117,cached
Singleton,Singleton,2330,NSW,Australia,8088,-32.5682823,151.1795485,cached
"47C, Third Avenue",Kelmscott,6111,WA,Australia,61QL6,-32.1194529,116.0096891,cached
34 St Georges Court,Greensborough,3088,VIC,Australia,573,-37.6871318,145.1165892,cached
